Ticker,Name,Sector,Asset Class,As of Date,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
BBD.B,BOMBARDIER INC CLASS B,Industrials,Equity,2024/6/28,"29,014,153.33",0.24,"29,014,153.33","330,721.00",87.73,Canada,Toronto Stock Exchange,CAD,1,CAD
CAR.UN,CANADIAN APARTMENT PROPERTIES REAL,Real Estate,Equity,2024/6/28,"28,800,399.60",0.24,"28,800,399.60","647,928.00",44.45,Canada,Toronto Stock Exchange,CAD,1,CAD
BEP.UN,BROOKFIELD RENEWABLE PARTNERS NON,Utilities,Equity,2024/6/28,"28,068,149.20",0.23,"28,068,149.20","829,192.00",33.85,Bermuda,Toronto Stock Exchange,CAD,1,CAD
CTC.A,CANADIAN TIRE LTD CLASS A,Consumer Discretionary,Equity,2024/6/28,"27,467,939.18",0.23,"27,467,939.18","202,357.00",135.74,Canada,Toronto Stock Exchange,CAD,1,CAD
CIGI,COLLIERS INTERNATIONAL GROUP SUBOR,Real Estate,Equity,2024/6/28,"24,909,606.81",0.2,"24,909,606.81","163,053.00",152.77,Canada,Toronto Stock Exchange,CAD,1,CAD
VRN,VEREN INC,Energy,Equity,2024/6/28,"24,101,202.19",0.2,"24,101,202.19","2,233,661.00",10.79,Canada,Toronto Stock Exchange,CAD,1,CAD
ONEX,ONEX CORP,Financials,Equity,2024/6/28,"23,542,896.90",0.19,"23,542,896.90","253,095.00",93.02,Canada,Toronto Stock Exchange,CAD,1,CAD
AC,AIR CANADA VOTING AND VARIABLE VOT,Industrials,Equity,2024/6/28,"23,386,690.10",0.19,"23,386,690.10","1,306,519.00",17.9,Canada,Toronto Stock Exchange,CAD,1,CAD
NPI,NORTHLAND POWER INC,Utilities,Equity,2024/6/28,"23,347,645.44",0.19,"23,347,645.44","992,672.00",23.52,Canada,Toronto Stock Exchange,CAD,1,CAD
WFG,WEST FRASER TIMBER LTD,Materials,Equity,2024/6/28,"23,269,117.41",0.19,"23,269,117.41","221,463.00",105.07,Canada,Toronto Stock Exchange,CAD,1,CAD
WCP,WHITECAP RESOURCES INC,Energy,Equity,2024/6/28,"23,207,554.37",0.19,"23,207,554.37","2,318,437.00",10.01,Canada,Toronto Stock Exchange,CAD,1,CAD
FTT,FINNING INTERNATIONAL INC,Industrials,Equity,2024/6/28,"22,108,632.00",0.18,"22,108,632.00","551,200.00",40.11,Canada,Toronto Stock Exchange,CAD,1,CAD
AQN,ALGONQUIN POWER UTILITIES CORP,Utilities,Equity,2024/6/28,"21,497,327.88",0.18,"21,497,327.88","2,673,797.00",8.04,Canada,Toronto Stock Exchange,CAD,1,CAD
PSK,PRAIRIESKY ROYALTY LTD,Energy,Equity,2024/6/28,"21,437,130.00",0.18,"21,437,130.00","824,505.00",26,Canada,Toronto Stock Exchange,CAD,1,CAD
BYD,BOYD GROUP INCOME INC,Industrials,Equity,2024/6/28,"21,383,244.61",0.18,"21,383,244.61","83,213.00",256.97,Canada,Toronto Stock Exchange,CAD,1,CAD
PKI,PARKLAND CORP,Energy,Equity,2024/6/28,"20,523,194.25",0.17,"20,523,194.25","535,155.00",38.35,Canada,Toronto Stock Exchange,CAD,1,CAD
CS,CAPSTONE COPPER CORP,Materials,Equity,2024/6/28,"20,402,019.70",0.17,"20,402,019.70","2,103,301.00",9.7,Canada,Toronto Stock Exchange,CAD,1,CAD
CPX,CAPITAL POWER CORP,Utilities,Equity,2024/6/28,"19,595,204.30",0.16,"19,595,204.30","502,570.00",38.99,Canada,Toronto Stock Exchange,CAD,1,CAD
REI.UN,RIOCAN REAL ESTATE INVESTMENT TRUS,Real Estate,Equity,2024/6/28,"19,546,903.34",0.16,"19,546,903.34","1,162,814.00",16.81,Canada,Toronto Stock Exchange,CAD,1,CAD
EMP.A,EMPIRE LTD CLASS A,Consumer Staples,Equity,2024/6/28,"19,513,784.55",0.16,"19,513,784.55","558,015.00",34.97,Canada,Toronto Stock Exchange,CAD,1,CAD
BTO,B2GOLD CORP,Materials,Equity,2024/6/28,"18,661,986.70",0.15,"18,661,986.70","5,085,010.00",3.67,Canada,Toronto Stock Exchange,CAD,1,CAD
PRMW,PRIMO WATER CORP,Consumer Staples,Equity,2024/6/28,"18,619,328.00",0.15,"18,619,328.00","622,720.00",29.9,Canada,Toronto Stock Exchange,CAD,1,CAD
HBM,HUDBAY MINERALS INC,Materials,Equity,2024/6/28,"18,615,781.24",0.15,"18,615,781.24","1,503,698.00",12.38,Canada,Toronto Stock Exchange,CAD,1,CAD
KXS,KINAXIS INC,Information Technology,Equity,2024/6/28,"17,326,938.56",0.14,"17,326,938.56","109,831.00",157.76,Canada,Toronto Stock Exchange,CAD,1,CAD
MX,METHANEX CORP,Materials,Equity,2024/6/28,"17,255,826.70",0.14,"17,255,826.70","261,254.00",66.05,Canada,Toronto Stock Exchange,CAD,1,CAD
QBR.B,QUEBECOR INC CLASS B,Communication,Equity,2024/6/28,"17,235,187.91",0.14,"17,235,187.91","596,993.00",28.87,Canada,Toronto Stock Exchange,CAD,1,CAD
SJ,STELLA JONES INC,Materials,Equity,2024/6/28,"17,051,194.89",0.14,"17,051,194.89","191,007.00",89.27,Canada,Toronto Stock Exchange,CAD,1,CAD
NXE,NEXGEN ENERGY LTD,Energy,Equity,2024/6/28,"16,772,407.56",0.14,"16,772,407.56","1,758,114.00",9.54,Canada,Toronto Stock Exchange,CAD,1,CAD
GRT.UN,GRANITE REAL ESTATE INVESTMENT STA,Real Estate,Equity,2024/6/28,"16,559,944.57",0.14,"16,559,944.57","244,283.00",67.79,Canada,Toronto Stock Exchange,CAD,1,CAD
CWB,CANADIAN WESTERN BANK,Financials,Equity,2024/6/28,"16,236,786.96",0.13,"16,236,786.96","374,292.00",43.38,Canada,Toronto Stock Exchange,CAD,1,CAD
ELD,ELDORADO GOLD CORP,Materials,Equity,2024/6/28,"16,044,617.95",0.13,"16,044,617.95","793,895.00",20.21,Canada,Toronto Stock Exchange,CAD,1,CAD
OR,OSISKO GOLD ROYALTIES LTD,Materials,Equity,2024/6/28,"15,449,921.76",0.13,"15,449,921.76","724,668.00",21.32,Canada,Toronto Stock Exchange,CAD,1,CAD
GEI,GIBSON ENERGY INC,Energy,Equity,2024/6/28,"14,647,895.25",0.12,"14,647,895.25","630,017.00",23.25,Canada,Toronto Stock Exchange,CAD,1,CAD
CU,CANADIAN UTILITIES LTD CLASS A,Utilities,Equity,2024/6/28,"14,150,874.45",0.12,"14,150,874.45","478,879.00",29.55,Canada,Toronto Stock Exchange,CAD,1,CAD
DFY,DEFINITY FINANCIAL CORP,Financials,Equity,2024/6/28,"14,020,086.08",0.11,"14,020,086.08","311,696.00",44.98,Canada,Toronto Stock Exchange,CAD,1,CAD
ATS,ATS CORP,Industrials,Equity,2024/6/28,"13,755,574.40",0.11,"13,755,574.40","310,720.00",44.27,Canada,Toronto Stock Exchange,CAD,1,CAD
ATZ,ARITZIA SUBORDINATE VOTING INC,Consumer Discretionary,Equity,2024/6/28,"13,646,747.84",0.11,"13,646,747.84","352,447.00",38.72,Canada,Toronto Stock Exchange,CAD,1,CAD
DIR.UN,DREAM Industrials REAL ESTATE INVES,Real Estate,Equity,2024/6/28,"13,556,735.29",0.11,"13,556,735.29","1,069,987.00",12.67,Canada,Toronto Stock Exchange,CAD,1,CAD
CHP.UN,CHOICE PROPERTIES REAL ESTATE INVE,Real Estate,Equity,2024/6/28,"13,547,047.44",0.11,"13,547,047.44","1,055,066.00",12.84,Canada,Toronto Stock Exchange,CAD,1,CAD
PBH,PREMIUM BRANDS HOLDINGS CORP,Consumer Staples,Equity,2024/6/28,"13,533,029.91",0.11,"13,533,029.91","143,617.00",94.23,Canada,Toronto Stock Exchange,CAD,1,CAD
DOO,BRP SUBORDINATE VOTING INC,Consumer Discretionary,Equity,2024/6/28,"12,521,416.05",0.1,"12,521,416.05","142,857.00",87.65,Canada,Toronto Stock Exchange,CAD,1,CAD
FCR.UN,FIRST CAPITAL REALTY REAL ESTATE I,Real Estate,Equity,2024/6/28,"12,175,569.00",0.1,"12,175,569.00","828,270.00",14.7,Canada,Toronto Stock Exchange,CAD,1,CAD
CSH.UN,CHARTWELL RETIREMENT RESIDENCES RE,Health Care,Equity,2024/6/28,"12,095,884.90",0.1,"12,095,884.90","941,314.00",12.85,Canada,Toronto Stock Exchange,CAD,1,CAD
BTE,BAYTEX ENERGY CORP,Energy,Equity,2024/6/28,"12,012,691.02",0.1,"12,012,691.02","2,534,323.00",4.74,Canada,Toronto Stock Exchange,CAD,1,CAD
IGM,IGM FINANCIAL INC,Financials,Equity,2024/6/28,"11,811,509.94",0.1,"11,811,509.94","312,722.00",37.77,Canada,Toronto Stock Exchange,CAD,1,CAD
BLX,BORALEX INC CLASS A,Utilities,Equity,2024/6/28,"11,615,872.89",0.1,"11,615,872.89","346,639.00",33.51,Canada,Toronto Stock Exchange,CAD,1,CAD
ATH,ATHABASCA OIL CORP,Energy,Equity,2024/6/28,"11,339,569.08",0.09,"11,339,569.08","2,189,106.00",5.18,Canada,Toronto Stock Exchange,CAD,1,CAD
BEI.UN,BOARDWALK REAL ESTATE INVESTMENT T,Real Estate,Equity,2024/6/28,"11,017,856.48",0.09,"11,017,856.48","156,326.00",70.48,Canada,Toronto Stock Exchange,CAD,1,CAD
ACO.X,ATCO LTD CLASS I,Utilities,Equity,2024/6/28,"11,000,178.81",0.09,"11,000,178.81","282,273.00",38.97,Canada,Toronto Stock Exchange,CAD,1,CAD
BHC,BAUSCH HEALTH COMPANIES INC,Health Care,Equity,2024/6/28,"10,988,906.58",0.09,"10,988,906.58","1,151,877.00",9.54,Canada,Toronto Stock Exchange,CAD,1,CAD
SRU.UN,SMARTCENTRES RL ESTATE INVESTMENT,Real Estate,Equity,2024/6/28,"10,974,285.42",0.09,"10,974,285.42","499,058.00",21.99,Canada,Toronto Stock Exchange,CAD,1,CAD
PEY,PEYTO EXPLORATION & DEVELOPMENT CO,Energy,Equity,2024/6/28,"10,964,145.42",0.09,"10,964,145.42","751,999.00",14.58,Canada,Toronto Stock Exchange,CAD,1,CAD
IMG,IAMGOLD CORP,Materials,Equity,2024/6/28,"10,843,081.86",0.09,"10,843,081.86","2,109,549.00",5.14,Canada,Toronto Stock Exchange,CAD,1,CAD
NVEI,NUVEI SUBORDINATE VOTING CORP,Financials,Equity,2024/6/28,"10,826,350.92",0.09,"10,826,350.92","244,332.00",44.31,Canada,Toronto Stock Exchange,CAD,1,CAD
LNR,LINAMAR CORP,Consumer Discretionary,Equity,2024/6/28,"10,529,688.85",0.09,"10,529,688.85","158,365.00",66.49,Canada,Toronto Stock Exchange,CAD,1,CAD
ERO,ERO COPPER CORP,Materials,Equity,2024/6/28,"10,168,268.48",0.08,"10,168,268.48","347,752.00",29.24,Canada,Toronto Stock Exchange,CAD,1,CAD
LSPD,LIGHTSPEED COMMERCE INC,Information Technology,Equity,2024/6/28,"9,973,046.60",0.08,"9,973,046.60","533,318.00",18.7,Canada,Toronto Stock Exchange,CAD,1,CAD
GSY,GOEASY LTD,Financials,Equity,2024/6/28,"9,928,145.92",0.08,"9,928,145.92","50,366.00",197.12,Canada,Toronto Stock Exchange,CAD,1,CAD
EQB,EQB INC,Financials,Equity,2024/6/28,"9,838,405.08",0.08,"9,838,405.08","105,517.00",93.24,Canada,Toronto Stock Exchange,CAD,1,CAD
EQX,EQUINOX GOLD CORP,Materials,Equity,2024/6/28,"9,795,894.36",0.08,"9,795,894.36","1,371,974.00",7.14,Canada,Toronto Stock Exchange,CAD,1,CAD
TA,TRANSALTA CORP,Utilities,Equity,2024/6/28,"9,579,584.20",0.08,"9,579,584.20","987,586.00",9.7,Canada,Toronto Stock Exchange,CAD,1,CAD
VET,VERMILION ENERGY INC,Energy,Equity,2024/6/28,"9,424,231.74",0.08,"9,424,231.74","625,779.00",15.06,Canada,Toronto Stock Exchange,CAD,1,CAD
POU,PARAMOUNT RESOURCE LTD CLASS A,Energy,Equity,2024/6/28,"9,323,502.72",0.08,"9,323,502.72","299,984.00",31.08,Canada,Toronto Stock Exchange,CAD,1,CAD
SES,SECURE ENERGY SERVICES INC,Energy,Equity,2024/6/28,"9,242,134.02",0.08,"9,242,134.02","763,182.00",12.11,Canada,Toronto Stock Exchange,CAD,1,CAD
CJT,CARGOJET INC,Industrials,Equity,2024/6/28,"9,220,400.00",0.08,"9,220,400.00","65,860.00",140,Canada,Toronto Stock Exchange,CAD,1,CAD
AG,FIRST MAJESTIC SILVER CORP,Materials,Equity,2024/6/28,"9,059,485.50",0.07,"9,059,485.50","1,118,455.00",8.1,Canada,Toronto Stock Exchange,CAD,1,CAD
AIF,ALTUS GROUP LTD,Real Estate,Equity,2024/6/28,"9,042,726.36",0.07,"9,042,726.36","178,993.00",50.52,Canada,Toronto Stock Exchange,CAD,1,CAD
HR.UN,H&R REAL ESTATE INVESTMENT TRUST,Real Estate,Equity,2024/6/28,"9,040,171.25",0.07,"9,040,171.25","1,010,075.00",8.95,Canada,Toronto Stock Exchange,CAD,1,CAD
NVA,NUVISTA ENERGY LTD,Energy,Equity,2024/6/28,"8,912,242.80",0.07,"8,912,242.80","626,740.00",14.22,Canada,Toronto Stock Exchange,CAD,1,CAD
DML,DENISON MINES CORP,Energy,Equity,2024/6/28,"8,807,869.74",0.07,"8,807,869.74","3,214,551.00",2.74,Canada,Toronto Stock Exchange,CAD,1,CAD
PXT,PAREX RESOURCES INC,Energy,Equity,2024/6/28,"8,773,348.48",0.07,"8,773,348.48","400,244.00",21.92,Canada,Toronto Stock Exchange,CAD,1,CAD
OGC,OCEANAGOLD CORPORATION CORP,Materials,Equity,2024/6/28,"8,710,347.44",0.07,"8,710,347.44","2,773,996.00",3.14,Canada,Toronto Stock Exchange,CAD,1,CAD
RUS,RUSSEL METALS INC,Industrials,Equity,2024/6/28,"8,681,748.34",0.07,"8,681,748.34","232,942.00",37.27,Canada,Toronto Stock Exchange,CAD,1,CAD
TPZ,TOPAZ ENERGY CORP,Energy,Equity,2024/6/28,"8,654,688.00",0.07,"8,654,688.00","360,612.00",24,Canada,Toronto Stock Exchange,CAD,1,CAD
FIL,FILO CORP,Materials,Equity,2024/6/28,"8,521,456.68",0.07,"8,521,456.68","339,771.00",25.08,Canada,Toronto Stock Exchange,CAD,1,CAD
NGD,NEW GOLD INC,Materials,Equity,2024/6/28,"8,334,970.20",0.07,"8,334,970.20","3,087,026.00",2.7,Canada,Toronto Stock Exchange,CAD,1,CAD
RCH,RICHELIEU HARDWARE LTD,Industrials,Equity,2024/6/28,"8,208,425.58",0.07,"8,208,425.58","199,282.00",41.19,Canada,Toronto Stock Exchange,CAD,1,CAD
FVI,FORTUNA MINING CORP,Materials,Equity,2024/6/28,"7,936,949.10",0.07,"7,936,949.10","1,186,390.00",6.69,Canada,Toronto Stock Exchange,CAD,1,CAD
KMP.UN,KILLAM APARTMENT REIT UNITS CLASS,Real Estate,Equity,2024/6/28,"7,914,585.84",0.06,"7,914,585.84","464,471.00",17.04,Canada,Toronto Stock Exchange,CAD,1,CAD
NWC,NORTH WEST COMPANY INC,Consumer Staples,Equity,2024/6/28,"7,705,187.84",0.06,"7,705,187.84","185,936.00",41.44,Canada,Toronto Stock Exchange,CAD,1,CAD
EIF,EXCHANGE INCOME CORP,Industrials,Equity,2024/6/28,"7,697,484.06",0.06,"7,697,484.06","170,223.00",45.22,Canada,Toronto Stock Exchange,CAD,1,CAD
LUG,LUNDIN GOLD INC,Materials,Equity,2024/6/28,"7,680,992.39",0.06,"7,680,992.39","380,059.00",20.21,Canada,Toronto Stock Exchange,CAD,1,CAD
CG,CENTERRA GOLD INC,Materials,Equity,2024/6/28,"7,664,409.60",0.06,"7,664,409.60","833,088.00",9.2,Canada,Toronto Stock Exchange,CAD,1,CAD
TSU,TRISURA GROUP LTD,Financials,Equity,2024/6/28,"7,661,507.00",0.06,"7,661,507.00","185,150.00",41.38,Canada,Toronto Stock Exchange,CAD,1,CAD
SPB,SUPERIOR PLUS CORP,Utilities,Equity,2024/6/28,"7,657,196.03",0.06,"7,657,196.03","863,269.00",8.87,Canada,Toronto Stock Exchange,CAD,1,CAD
AP.UN,ALLIED PROPERTIES REAL ESTATE INVT,Real Estate,Equity,2024/6/28,"7,610,738.79",0.06,"7,610,738.79","497,109.00",15.31,Canada,Toronto Stock Exchange,CAD,1,CAD
DPM,DUNDEE PRECIOUS METALS INC,Materials,Equity,2024/6/28,"7,586,878.32",0.06,"7,586,878.32","708,392.00",10.71,Canada,Toronto Stock Exchange,CAD,1,CAD
CIX,CI FINANCIAL CORP,Financials,Equity,2024/6/28,"7,407,633.60",0.06,"7,407,633.60","514,419.00",14.4,Canada,Toronto Stock Exchange,CAD,1,CAD
TVE,TAMARACK VALLEY ENERGY LTD,Energy,Equity,2024/6/28,"7,365,108.80",0.06,"7,365,108.80","1,974,560.00",3.73,Canada,Toronto Stock Exchange,CAD,1,CAD
USD,USD CASH,Cash and/or Derivatives,Cash,2024/6/28,"7,308,072.77",0.06,"7,308,072.77","5,340,792.00",136.83,United States,,CAD,0.73,USD
LIF,LABRADOR IRON ORE ROYALTY CORP,Materials,Equity,2024/6/28,"7,286,028.90",0.06,"7,286,028.90","250,379.00",29.1,Canada,Toronto Stock Exchange,CAD,1,CAD
TLRY,TILRAY BRANDS INC,Health Care,Equity,2024/6/28,"7,144,634.32",0.06,"7,144,634.32","3,147,416.00",2.27,United States,Toronto Stock Exchange,CAD,1,CAD
SSL,SANDSTORM GOLD LTD,Materials,Equity,2024/6/28,"7,124,633.28",0.06,"7,124,633.28","957,612.00",7.44,Canada,Toronto Stock Exchange,CAD,1,CAD
TXG,TOREX GOLD RESOURCES INC,Materials,Equity,2024/6/28,"7,089,068.00",0.06,"7,089,068.00","334,390.00",21.2,Canada,Toronto Stock Exchange,CAD,1,CAD
KNT,K92 MINING INC,Materials,Equity,2024/6/28,"7,090,127.85",0.06,"7,090,127.85","903,201.00",7.85,Canada,Toronto Stock Exchange,CAD,1,CAD
CEU,CES ENERGY SOLUTIONS CORP,Energy,Equity,2024/6/28,"7,035,674.80",0.06,"7,035,674.80","913,724.00",7.7,Canada,Toronto Stock Exchange,CAD,1,CAD
BB,BLACKBERRY LTD,Information Technology,Equity,2024/6/28,"6,993,640.08",0.06,"6,993,640.08","2,044,924.00",3.42,Canada,Toronto Stock Exchange,CAD,1,CAD
IIP.UN,INTERRENT REAL ESTATE INVESTMENT T,Real Estate,Equity,2024/6/28,"6,766,523.58",0.06,"6,766,523.58","568,138.00",11.91,Canada,Toronto Stock Exchange,CAD,1,CAD
FRU,FREEHOLD ROYALTIES LTD,Energy,Equity,2024/6/28,"6,581,565.36",0.05,"6,581,565.36","483,228.00",13.62,Canada,Toronto Stock Exchange,CAD,1,CAD
AAV,ADVANTAGE ENERGY LTD,Energy,Equity,2024/6/28,"6,518,546.58",0.05,"6,518,546.58","627,991.00",10.38,Canada,Toronto Stock Exchange,CAD,1,CAD
MFI,MAPLE LEAF FOODS INC,Consumer Staples,Equity,2024/6/28,"6,481,684.32",0.05,"6,481,684.32","282,796.00",22.92,Canada,Toronto Stock Exchange,CAD,1,CAD
SIL,SILVERCREST METALS INC,Materials,Equity,2024/6/28,"6,387,245.80",0.05,"6,387,245.80","571,310.00",11.18,Canada,Toronto Stock Exchange,CAD,1,CAD
WDO,WESDOME GOLD MINES LTD,Materials,Equity,2024/6/28,"6,341,921.84",0.05,"6,341,921.84","575,492.00",11.02,Canada,Toronto Stock Exchange,CAD,1,CAD
BIR,BIRCHCLIFF ENERGY LTD,Energy,Equity,2024/6/28,"6,328,866.56",0.05,"6,328,866.56","1,053,056.00",6.01,Canada,Toronto Stock Exchange,CAD,1,CAD
INE,INNERGEX RENEWABLE ENERGY INC,Utilities,Equity,2024/6/28,"6,229,711.95",0.05,"6,229,711.95","608,965.00",10.23,Canada,Toronto Stock Exchange,CAD,1,CAD
HWX,HEADWATER EXPLORATION INC,Energy,Equity,2024/6/28,"6,134,732.50",0.05,"6,134,732.50","846,170.00",7.25,Canada,Toronto Stock Exchange,CAD,1,CAD
AYA,AYA GOLD & SILVER INC,Materials,Equity,2024/6/28,"5,905,113.62",0.05,"5,905,113.62","434,839.00",13.58,Canada,Toronto Stock Exchange,CAD,1,CAD
MAG,MAG SILVER CORP,Materials,Equity,2024/6/28,"5,819,340.72",0.05,"5,819,340.72","364,164.00",15.98,Canada,Toronto Stock Exchange,CAD,1,CAD
IPCO,INTERNATIONAL PETROLEUM CORP,Energy,Equity,2024/6/28,"5,763,184.80",0.05,"5,763,184.80","318,408.00",18.1,Canada,Toronto Stock Exchange,CAD,1,CAD
PSI,PASON SYSTEMS INC,Energy,Equity,2024/6/28,"5,641,257.13",0.05,"5,641,257.13","306,091.00",18.43,Canada,Toronto Stock Exchange,CAD,1,CAD
BDGI,BADGER INFRASTRUCTURE SOLUTIONS LT,Industrials,Equity,2024/6/28,"5,456,768.82",0.04,"5,456,768.82","132,478.00",41.19,Canada,Toronto Stock Exchange,CAD,1,CAD
PD,PRECISION DRILLING CORP,Energy,Equity,2024/6/28,"5,432,895.00",0.04,"5,432,895.00","56,475.00",96.2,Canada,Toronto Stock Exchange,CAD,1,CAD
CRR.UN,CROMBIE REAL ESTATE INVESTMENT TRU,Real Estate,Equity,2024/6/28,"5,311,828.50",0.04,"5,311,828.50","416,614.00",12.75,Canada,Toronto Stock Exchange,CAD,1,CAD
EFR,ENERGY FUELS INC,Energy,Equity,2024/6/28,"5,301,828.05",0.04,"5,301,828.05","639,545.00",8.29,Canada,Toronto Stock Exchange,CAD,1,CAD
SEA,SEABRIDGE GOLD INC,Materials,Equity,2024/6/28,"5,284,900.50",0.04,"5,284,900.50","282,615.00",18.7,Canada,Toronto Stock Exchange,CAD,1,CAD
NFI,NFI GROUP INC,Industrials,Equity,2024/6/28,"5,274,624.96",0.04,"5,274,624.96","332,994.00",15.84,Canada,Toronto Stock Exchange,CAD,1,CAD
WPK,WINPAK LTD,Materials,Equity,2024/6/28,"5,200,206.90",0.04,"5,200,206.90","116,466.00",44.65,Canada,Toronto Stock Exchange,CAD,1,CAD
ENGH,ENGHOUSE SYSTEMS LTD,Information Technology,Equity,2024/6/28,"5,070,883.09",0.04,"5,070,883.09","168,077.00",30.17,Canada,Toronto Stock Exchange,CAD,1,CAD
MDA,MDA SPACE LTD,Industrials,Equity,2024/6/28,"4,963,634.20",0.04,"4,963,634.20","363,370.00",13.66,Canada,Toronto Stock Exchange,CAD,1,CAD
PMZ.UN,PRIMARIS REAL ESTATE INVESTMENT UN,Real Estate,Equity,2024/6/28,"4,961,361.06",0.04,"4,961,361.06","373,878.00",13.27,Canada,Toronto Stock Exchange,CAD,1,CAD
SSRM,SSR MINING INC,Materials,Equity,2024/6/28,"4,912,636.50",0.04,"4,912,636.50","794,925.00",6.18,Canada,Toronto Stock Exchange,CAD,1,CAD
BBU.UN,BROOKFIELD BUSINESS PARTNERS UNITS,Industrials,Equity,2024/6/28,"4,904,685.27",0.04,"4,904,685.27","189,297.00",25.91,Canada,Toronto Stock Exchange,CAD,1,CAD
CCA,COGECO COMMUNICATIONS SUBORDINATE,Communication,Equity,2024/6/28,"4,863,182.94",0.04,"4,863,182.94","94,266.00",51.59,Canada,Toronto Stock Exchange,CAD,1,CAD
STLC,STELCO HOLDINGS INC,Materials,Equity,2024/6/28,"4,805,634.96",0.04,"4,805,634.96","129,288.00",37.17,Canada,Toronto Stock Exchange,CAD,1,CAD
JWEL,JAMIESON WELLNESS INC,Consumer Staples,Equity,2024/6/28,"4,721,551.56",0.04,"4,721,551.56","162,756.00",29.01,Canada,Toronto Stock Exchange,CAD,1,CAD
SII,SPROTT INC,Financials,Equity,2024/6/28,"4,599,611.67",0.04,"4,599,611.67","81,079.00",56.73,Canada,Toronto Stock Exchange,CAD,1,CAD
CXB,CALIBRE MINING CORP,Materials,Equity,2024/6/28,"4,520,831.40",0.04,"4,520,831.40","2,511,573.00",1.8,Canada,Toronto Stock Exchange,CAD,1,CAD
NG,NOVAGOLD RESOURCES INC,Materials,Equity,2024/6/28,"4,511,365.70",0.04,"4,511,365.70","941,830.00",4.79,Canada,Toronto Stock Exchange,CAD,1,CAD
LB,LAURENTIAN BANK OF CANADA,Financials,Equity,2024/6/28,"4,472,002.35",0.04,"4,472,002.35","168,437.00",26.55,Canada,Toronto Stock Exchange,CAD,1,CAD
PET,PET VALU HOLDINGS LTD,Consumer Discretionary,Equity,2024/6/28,"4,402,662.78",0.04,"4,402,662.78","167,338.00",26.31,Canada,Toronto Stock Exchange,CAD,1,CAD
MATR,MATTR CORP,Energy,Equity,2024/6/28,"4,321,401.04",0.04,"4,321,401.04","258,457.00",16.72,Canada,Toronto Stock Exchange,CAD,1,CAD
SVI,STORAGEVAULT CANADA INC,Real Estate,Equity,2024/6/28,"4,302,233.16",0.04,"4,302,233.16","923,226.00",4.66,Canada,Toronto Stock Exchange,CAD,1,CAD
OLA,ORLA MINING LTD,Materials,Equity,2024/6/28,"4,296,510.75",0.04,"4,296,510.75","818,383.00",5.25,Canada,Toronto Stock Exchange,CAD,1,CAD
TCL.A,TRANSCONTINENTAL SUB VOTING INC CL,Materials,Equity,2024/6/28,"4,256,219.52",0.03,"4,256,219.52","281,496.00",15.12,Canada,Toronto Stock Exchange,CAD,1,CAD
MTL,MULLEN GROUP LTD,Industrials,Equity,2024/6/28,"4,219,477.38",0.03,"4,219,477.38","321,117.00",13.14,Canada,Toronto Stock Exchange,CAD,1,CAD
OSK,OSISKO MINING INC,Materials,Equity,2024/6/28,"4,042,958.92",0.03,"4,042,958.92","1,413,622.00",2.86,Canada,Toronto Stock Exchange,CAD,1,CAD
SIA,SIENNA SENIOR LIVING INC,Health Care,Equity,2024/6/28,"3,993,776.25",0.03,"3,993,776.25","280,265.00",14.25,Canada,Toronto Stock Exchange,CAD,1,CAD
KEL,KELT EXPLORATION LTD,Energy,Equity,2024/6/28,"3,991,531.18",0.03,"3,991,531.18","626,614.00",6.37,Canada,Toronto Stock Exchange,CAD,1,CAD
NWH.UN,NORTHWEST HEALTHCARE PROPERTIES UN,Real Estate,Equity,2024/6/28,"3,884,580.66",0.03,"3,884,580.66","833,601.00",4.66,Canada,Toronto Stock Exchange,CAD,1,CAD
TOY,SPIN MASTER SUBORDINATE VOTING COR,Consumer Discretionary,Equity,2024/6/28,"3,860,197.65",0.03,"3,860,197.65","136,935.00",28.19,Canada,Toronto Stock Exchange,CAD,1,CAD
CRT.UN,CT REIT UNITS TRUST,Real Estate,Equity,2024/6/28,"3,707,006.80",0.03,"3,707,006.80","281,260.00",13.18,Canada,Toronto Stock Exchange,CAD,1,CAD
AOI,AFRICA OIL CORP,Energy,Equity,2024/6/28,"3,661,395.68",0.03,"3,661,395.68","1,500,572.00",2.44,Canada,Toronto Stock Exchange,CAD,1,CAD
ASTL,ALGOMA STEEL GROUP INC,Materials,Equity,2024/6/28,"3,587,552.15",0.03,"3,587,552.15","378,035.00",9.49,Canada,Toronto Stock Exchange,CAD,1,CAD
MTY,MTY FOOD GROUP INC,Consumer Discretionary,Equity,2024/6/28,"3,581,718.00",0.03,"3,581,718.00","79,700.00",44.94,Canada,Toronto Stock Exchange,CAD,1,CAD
ZZZ,SLEEP COUNTRY CANADA HOLDINGS INC,Consumer Discretionary,Equity,2024/6/28,"3,390,295.68",0.03,"3,390,295.68","129,996.00",26.08,Canada,Toronto Stock Exchange,CAD,1,CAD
IFP,INTERFOR CORP,Materials,Equity,2024/6/28,"3,324,683.04",0.03,"3,324,683.04","201,252.00",16.52,Canada,Toronto Stock Exchange,CAD,1,CAD
CFP,CANFOR CORP,Materials,Equity,2024/6/28,"3,189,689.77",0.03,"3,189,689.77","219,827.00",14.51,Canada,Toronto Stock Exchange,CAD,1,CAD
